owner_id,owner_kind,owner_role,canonical_name,source_entity_id,owner_fund_id,parent_owner_id,identity_status,identity_confidence,identity_confidence_basis,identity_confidence_reason,decision_id,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,created_at
OWNER_FUND_0093,fund,REPORTING_FUND,FSV II-B,FUND_0093,FUND_0093,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,17,,,ACTIVE,
OWNER_FUND_0094,fund,REPORTING_FUND,"FSV II-B, L.P.",FUND_0094,FUND_0094,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,16,,,ACTIVE,
OWNER_FUND_0095,fund,REPORTING_FUND,Glengary LLC,FUND_0095,FUND_0095,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,16,,,ACTIVE,
OWNER_FUND_0096,fund,REPORTING_FUND,"NCT Ventures Fund I, L.P.",FUND_0096,FUND_0096,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,16,,,ACTIVE,
OWNER_FUND_0097,fund,REPORTING_FUND,"NCT Ventures Fund II, L.P.",FUND_0097,FUND_0097,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,16,,,ACTIVE,
OWNER_FUND_0098,fund,REPORTING_FUND,"Primus Capital Fund VI, L.P.",FUND_0098,FUND_0098,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,16,,,ACTIVE,
OWNER_FUND_0099,fund,REPORTING_FUND,"QCA First Fund III, LLC",FUND_0099,FUND_0099,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,16,,,ACTIVE,
OWNER_FUND_0100,fund,REPORTING_FUND,"Radius Venture Partners (Ohio) III, QP, L.P.",FUND_0100,FUND_0100,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,16,,,ACTIVE,
OWNER_FUND_0101,fund,REPORTING_FUND,"Reservoir Venture Partners II, L.P.",FUND_0101,FUND_0101,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,16,,,ACTIVE,
OWNER_FUND_0102,fund,REPORTING_FUND,"River Cities Capital Fund IV, L.P.",FUND_0102,FUND_0102,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,16,,,ACTIVE,
OWNER_FUND_0103,fund,REPORTING_FUND,"RiverVest Venture Fund II (Ohio), L.P.",FUND_0103,FUND_0103,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,16,,,ACTIVE,
OWNER_FUND_0104,fund,REPORTING_FUND,"RiverVest Venture Fund III (Ohio), L.P.",FUND_0104,FUND_0104,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,16,,,ACTIVE,
OWNER_FUND_0105,fund,REPORTING_FUND,"SunBridge Partners Technology Fund III, L.P.",FUND_0105,FUND_0105,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,16,,,ACTIVE,
OWNER_FUND_0106,fund,REPORTING_FUND,"SV Life Sciences Fund IV, L.P.",FUND_0106,FUND_0106,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,16,,,ACTIVE,
OWNER_FUND_0107,fund,REPORTING_FUND,The Ohio Capital Fund LLC,FUND_0107,FUND_0107,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC036,3,,,ACTIVE,
OWNER_FUND_0108,fund,REPORTING_FUND,Commonwealth Fund III,FUND_0108,FUND_0108,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC038,13,,,ACTIVE,
OWNER_FUND_0110,fund,REPORTING_FUND,Starwood Real Estate Income Trust,FUND_0110,FUND_0110,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC053,1,,,ACTIVE,
OWNER_FUND_0111,fund,REPORTING_FUND,"Versa Capital Fund II-A, L.P.",FUND_0111,FUND_0111,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC034,9,,,ACTIVE,
OWNER_FUND_0112,fund,REPORTING_FUND,"Versa Capital Fund II, L.P.",FUND_0112,FUND_0112,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC034,11,,,ACTIVE,
OWNER_FUND_0113,fund,REPORTING_FUND,Khosla Ventures III,FUND_0113,FUND_0113,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC037,24,,,ACTIVE,
OWNER_FUND_0114,fund,REPORTING_FUND,Media Technology Ventures V,FUND_0114,FUND_0114,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC037,23,,,ACTIVE,
OWNER_FUND_0115,fund,REPORTING_FUND,New Enterprise Associates 13,FUND_0115,FUND_0115,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC037,24,,,ACTIVE,
OWNER_FUND_0116,fund,REPORTING_FUND,Sorenson Capital Partners II Cont. Vehicle,FUND_0116,FUND_0116,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC037,23,,,ACTIVE,
OWNER_FUND_0117,fund,REPORTING_FUND,SV Fund IV,FUND_0117,FUND_0117,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC037,24,,,ACTIVE,
OWNER_FUND_0118,fund,REPORTING_FUND,SV Life Sciences IV CF,FUND_0118,FUND_0118,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC037,23,,,ACTIVE,
OWNER_FUND_0119,fund,REPORTING_FUND,TA XI,FUND_0119,FUND_0119,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC037,23,,,ACTIVE,
OWNER_FUND_0120,fund,REPORTING_FUND,"Utah Fund of Funds, LLC",FUND_0120,FUND_0120,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC037,17,,,ACTIVE,
OWNER_FUND_0121,fund,REPORTING_FUND,BioScience Facilities Fund,FUND_0121,FUND_0121,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,18,,,ACTIVE,
OWNER_FUND_0122,fund,REPORTING_FUND,CBRA Fund,FUND_0122,FUND_0122,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,25,,,ACTIVE,
OWNER_FUND_0123,fund,REPORTING_FUND,Clean Tech Fund,FUND_0123,FUND_0123,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,18,,,ACTIVE,
OWNER_FUND_0124,fund,REPORTING_FUND,Connecticut Bioscience Innovation Fund,FUND_0124,FUND_0124,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,26,,,ACTIVE,
OWNER_FUND_0125,fund,REPORTING_FUND,Connecticut Capital Access Fund,FUND_0125,FUND_0125,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,19,,,ACTIVE,
OWNER_FUND_0126,fund,REPORTING_FUND,Connecticut Clean Energy Fund,FUND_0126,FUND_0126,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,26,,,ACTIVE,
OWNER_FUND_0127,fund,REPORTING_FUND,Connecticut State Treasurer's Short-Term Investment Fund,FUND_0127,FUND_0127,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,23,,,ACTIVE,
OWNER_FUND_0128,fund,REPORTING_FUND,Connecticut Works Fund,FUND_0128,FUND_0128,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,19,,,ACTIVE,
OWNER_FUND_0129,fund,REPORTING_FUND,Connecticut Works Guarantee Fund,FUND_0129,FUND_0129,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,19,,,ACTIVE,
OWNER_FUND_0130,fund,REPORTING_FUND,Eli Whitney Fund,FUND_0130,FUND_0130,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,17,,,ACTIVE,
OWNER_FUND_0131,fund,REPORTING_FUND,Fund of Fund,FUND_0131,FUND_0131,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,38,,,ACTIVE,
OWNER_FUND_0132,fund,REPORTING_FUND,Growth Fund,FUND_0132,FUND_0132,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,18,,,ACTIVE,
OWNER_FUND_0134,fund,REPORTING_FUND,PreSeed Fund,FUND_0134,FUND_0134,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,18,,,ACTIVE,
OWNER_FUND_0135,fund,REPORTING_FUND,Proof of Concept,FUND_0135,FUND_0135,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,24,,,ACTIVE,
OWNER_FUND_0136,fund,REPORTING_FUND,Regenerative Medicine Research Fund,FUND_0136,FUND_0136,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,36,,,ACTIVE,
OWNER_FUND_0137,fund,REPORTING_FUND,Seed Fund,FUND_0137,FUND_0137,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,24,,,ACTIVE,
OWNER_FUND_0138,fund,REPORTING_FUND,SSBCI,FUND_0138,FUND_0138,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC039,24,,,ACTIVE,
OWNER_FUND_0139,fund,REPORTING_FUND,Builder Fund,FUND_0139,FUND_0139,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC040,10,,,ACTIVE,
OWNER_FUND_0140,fund,REPORTING_FUND,Business Assistance Fund,FUND_0140,FUND_0140,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC040,7,,,ACTIVE,
OWNER_FUND_0141,fund,REPORTING_FUND,Coordinating Emerging Nanobiotechnology Research in Maryland Fund,FUND_0141,FUND_0141,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC040,7,,,ACTIVE,
OWNER_FUND_0142,fund,REPORTING_FUND,Cybersecurity Investment Fund,FUND_0142,FUND_0142,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC040,6,,,ACTIVE,
OWNER_FUND_0143,fund,REPORTING_FUND,Gap Investment Fund,FUND_0143,FUND_0143,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC040,6,,,ACTIVE,
OWNER_FUND_0144,fund,REPORTING_FUND,Incubator Development Fund,FUND_0144,FUND_0144,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC040,7,,,ACTIVE,
OWNER_FUND_0145,fund,REPORTING_FUND,Life Science Investment Fund,FUND_0145,FUND_0145,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC040,6,,,ACTIVE,
OWNER_FUND_0146,fund,REPORTING_FUND,Maryland Innovation Initiative,FUND_0146,FUND_0146,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC040,5,,,ACTIVE,
OWNER_FUND_0147,fund,REPORTING_FUND,Maryland Stem Cell Research Fund,FUND_0147,FUND_0147,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC040,14,,,ACTIVE,
OWNER_FUND_0148,fund,REPORTING_FUND,Maryland Technology Commercialization Fund,FUND_0148,FUND_0148,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC040,5,,,ACTIVE,
OWNER_FUND_0149,fund,REPORTING_FUND,Maryland Venture Fund,FUND_0149,FUND_0149,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC040,14,,,ACTIVE,
OWNER_FUND_0150,fund,REPORTING_FUND,Rural Pre-Seed Investment Fund,FUND_0150,FUND_0150,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC040,9,,,ACTIVE,
OWNER_FUND_0151,fund,REPORTING_FUND,Seed Investment Funds,FUND_0151,FUND_0151,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC040,17,,,ACTIVE,
OWNER_FUND_0152,fund,REPORTING_FUND,"Heritage Fund I, L.P.",FUND_0152,FUND_0152,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC101,3,,,ACTIVE,
OWNER_FUND_0153,fund,REPORTING_FUND,"Jefferson Partners Fund IV, L.P.",FUND_0153,FUND_0153,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC102,6,,,ACTIVE,
OWNER_FUND_0154,fund,REPORTING_FUND,"Jefferson Partners Fund IV (PA), L.P.",FUND_0154,FUND_0154,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC102,6,,,ACTIVE,
OWNER_FUND_0155,fund,REPORTING_FUND,"Jefferson Partners Fund IV, (U.S.), L.P.",FUND_0155,FUND_0155,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC102,6,,,ACTIVE,
OWNER_FUND_0156,fund,REPORTING_FUND,"Global Infrastructure Partners II-C, L.P.",FUND_0156,FUND_0156,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC462,1,,,ACTIVE,
OWNER_FUND_0173,fund,REPORTING_FUND,"Blackstone Real Estate Partners VI, L.P.",FUND_0173,FUND_0173,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,"Real Estate Portfolio / Blackstone Real Estate Partners VI, LP / Capital Commitment",,ACTIVE,
OWNER_FUND_0174,fund,REPORTING_FUND,"Blackstone Real Estate Partners VII, L.P.",FUND_0174,FUND_0174,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,2,"Real Estate Portfolio / Blackstone Real Estate Partners VII, LP / Capital Commitment",,ACTIVE,
OWNER_FUND_0201,fund,REPORTING_FUND,Fortress Investment Fund IV LP,FUND_0201,FUND_0201,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,Real Estate Portfolio / Fortress Investment Fund IV / Capital Commitment,,ACTIVE,
OWNER_FUND_0260,fund,REPORTING_FUND,A10 USD (Feeder) L.P.,FUND_0260,FUND_0260,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,Consolidated Schedule of Investments / A10 USD (Feeder) L.P. / Cost,,ACTIVE,
OWNER_FUND_0261,fund,REPORTING_FUND,A9 EUR (Feeder) L.P.,FUND_0261,FUND_0261,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,Consolidated Schedule of Investments / A9 EUR (Feeder) L.P. / Cost,,ACTIVE,
OWNER_FUND_0262,fund,REPORTING_FUND,A9 USD (Feeder) L.P.,FUND_0262,FUND_0262,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,Consolidated Schedule of Investments / A9 USD (Feeder) L.P. / Cost,,ACTIVE,
OWNER_FUND_0263,fund,REPORTING_FUND,Abacus Multi-Family Partners VI LP,FUND_0263,FUND_0263,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,2,Real Estate Portfolio / Abacus Multi-Family Partners VI LP / Capital Commitment,,ACTIVE,
OWNER_FUND_0264,fund,REPORTING_FUND,"ABRY Partners IX, L.P.",FUND_0264,FUND_0264,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / ABRY Partners IX, L.P. / Cost",,ACTIVE,
OWNER_FUND_0265,fund,REPORTING_FUND,"ABRY Senior Equity V, L.P.",FUND_0265,FUND_0265,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / ABRY Senior Equity V, L.P. / Cost",,ACTIVE,
OWNER_FUND_0266,fund,REPORTING_FUND,"ABS Capital Partners IX, L.P.",FUND_0266,FUND_0266,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / ABS Capital Partners IX, L.P. / Cost",,ACTIVE,
OWNER_FUND_0267,fund,REPORTING_FUND,"ABS Capital Partners VII Offshore, L.P.",FUND_0267,FUND_0267,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,2,"Consolidated Schedule of Investments / ABS Capital Partners VII Offshore, L.P. / Cost",,ACTIVE,
OWNER_FUND_0268,fund,REPORTING_FUND,"ABS Capital Partners VII, L.P.",FUND_0268,FUND_0268,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,2,"Consolidated Schedule of Investments / ABS Capital Partners VII, L.P. / Cost",,ACTIVE,
OWNER_FUND_0269,fund,REPORTING_FUND,"Accel-KKR Capital Partners CV III, LP",FUND_0269,FUND_0269,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,2,"Consolidated Schedule of Investments / Accel-KKR Capital Partners CV III, LP / Cost",,ACTIVE,
OWNER_FUND_0270,fund,REPORTING_FUND,Accel-KKR Capital Partners VII LP,FUND_0270,FUND_0270,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,Consolidated Schedule of Investments / Accel-KKR Capital Partners VII LP / Cost,,ACTIVE,
OWNER_FUND_0271,fund,REPORTING_FUND,Accel-KKR Growth Capital Partners IV LP,FUND_0271,FUND_0271,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,Consolidated Schedule of Investments / Accel-KKR Growth Capital Partners IV LP / Cost,,ACTIVE,
OWNER_FUND_0272,fund,REPORTING_FUND,Actis Energy 5 LP,FUND_0272,FUND_0272,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,2,Consolidated Schedule of Investments / Actis Energy 5 LP / Cost,,ACTIVE,
OWNER_FUND_0273,fund,REPORTING_FUND,Advent Global Technology II Limited Partnership,FUND_0273,FUND_0273,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,2,Consolidated Schedule of Investments / Advent Global Technology II Limited Partnership / Cost,,ACTIVE,
OWNER_FUND_0274,fund,REPORTING_FUND,Advent International GPE VI-A Limited Partnership,FUND_0274,FUND_0274,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,2,Consolidated Schedule of Investments / Advent International GPE VI-A Limited Partnership / Cost,,ACTIVE,
OWNER_FUND_0275,fund,REPORTING_FUND,Advent International GPE VII-B Limited Partnership,FUND_0275,FUND_0275,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,2,Consolidated Schedule of Investments / Advent International GPE VII-B Limited Partnership / Cost,,ACTIVE,
OWNER_FUND_0276,fund,REPORTING_FUND,Advent International GPE VIII-B-2 Limited Partnership,FUND_0276,FUND_0276,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,2,Consolidated Schedule of Investments / Advent International GPE VIII-B-2 Limited Partnership / Cost,,ACTIVE,
