fund_term_clause_id,fund_id,lp_id,lp_name,share_class_name,perspective,term_scope,overrides_fund_term_id,effective_date,effective_end_date,source_document_id,metric_id,clause_title,value_raw,value_text,currency,provenance_type,source_page,source_anchor,extractor_version,synthetic_parameter_set_id,record_status
CLAUSEINT_E33AA4ACB452066DD0CF,FUND_0079,,,,fund_total,base_fund,,2008-01-01,2020-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_CD534A5EDCA3D84759DD,FUND_0080,,,,fund_total,base_fund,,2021-01-01,2033-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_AAD0862F79AAE98D7DD8,FUND_0081,,,,fund_total,base_fund,,2012-01-01,2024-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_2696DB4040B7F429F666,FUND_0082,,,,fund_total,base_fund,,2011-01-01,2023-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_832FD3D40467A1FC54B8,FUND_0083,,,,fund_total,base_fund,,2007-01-01,2019-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_EAAB01F59348CB541F7D,FUND_0084,,,,fund_total,base_fund,,2003-01-01,2015-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_BE3E96DB18C8DE6453EF,FUND_0085,,,,fund_total,base_fund,,2021-01-01,2033-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_DA7F5E545AC832D6225F,FUND_0086,,,,fund_total,base_fund,,2008-01-01,2020-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_330A9D45DF5764C3BF49,FUND_0087,,,,fund_total,base_fund,,2001-01-01,2013-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_1E7181D050DC5ABF7B71,FUND_0088,,,,fund_total,base_fund,,2015-01-01,2027-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_7CA2B3E26E1F6E63F70F,FUND_0089,,,,fund_total,base_fund,,2011-01-01,2023-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_17CF7B6C8659F01418F8,FUND_0090,,,,fund_total,base_fund,,2020-01-01,2032-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_66C7EB6ECF1AF3215660,FUND_0091,,,,fund_total,base_fund,,2013-01-01,2025-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_97ACCBD8C99AC805B8D8,FUND_0092,,,,fund_total,base_fund,,2006-01-01,2018-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_8C5B4B1540BA5DDDAD08,FUND_0093,,,,fund_total,base_fund,,2015-01-01,2027-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_89FBD273D1A30FC6CF2D,FUND_0094,,,,fund_total,base_fund,,2006-01-01,2018-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_802A15698B2898B08949,FUND_0095,,,,fund_total,base_fund,,2021-01-01,2033-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_5E2F9B540D7BA92F5EE4,FUND_0096,,,,fund_total,base_fund,,2012-01-01,2024-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_CBF526DE0C8F8AECF647,FUND_0097,,,,fund_total,base_fund,,2011-01-01,2023-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_C40D4C2504C252E621B5,FUND_0098,,,,fund_total,base_fund,,2017-01-01,2029-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_9A3F26696004F597B579,FUND_0099,,,,fund_total,base_fund,,2024-01-01,2036-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_5BC3B0F7AF2FC3FBAB9C,FUND_0100,,,,fund_total,base_fund,,2019-01-01,2031-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_3E1B52EE98F43715AFBF,FUND_0101,,,,fund_total,base_fund,,2024-01-01,2036-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_85FC2882EF8E5D2A4856,FUND_0102,,,,fund_total,base_fund,,2003-01-01,2015-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_4F0A0F324C44C15016E9,FUND_0103,,,,fund_total,base_fund,,2013-01-01,2025-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_9635041534B41B3F6113,FUND_0104,,,,fund_total,base_fund,,2017-01-01,2029-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_39A04936C95DBB8BA043,FUND_0105,,,,fund_total,base_fund,,2020-01-01,2032-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_C2064A377CF5799998A5,FUND_0106,,,,fund_total,base_fund,,2012-01-01,2024-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_7D85A00CBB1707AEB824,FUND_0107,,,,fund_total,base_fund,,2019-01-01,2031-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_D04E3FF0E280581B8569,FUND_0108,,,,fund_total,base_fund,,2022-01-01,2034-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_FD8AD1183767DD3F4D54,FUND_0110,,,,fund_total,base_fund,,2018-01-01,2030-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_F5FF2CF6431800EBC5FE,FUND_0111,,,,fund_total,base_fund,,2015-01-01,2027-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_738EC9C66B067AB0AFEF,FUND_0112,,,,fund_total,base_fund,,2016-01-01,2028-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_C76186962C24BE334BDE,FUND_0113,,,,fund_total,base_fund,,2014-01-01,2026-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_3B837767B1432800EDF7,FUND_0114,,,,fund_total,base_fund,,2017-01-01,2029-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_13373279A8174D4DE35C,FUND_0115,,,,fund_total,base_fund,,2013-01-01,2025-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_DDC668BB13921954A626,FUND_0116,,,,fund_total,base_fund,,2001-01-01,2013-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_4DB4D9234CFDDABA187E,FUND_0117,,,,fund_total,base_fund,,2000-01-01,2012-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_AB8D3774F7A36EF6597F,FUND_0118,,,,fund_total,base_fund,,2019-01-01,2031-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_490AAC079131A2596FD4,FUND_0119,,,,fund_total,base_fund,,2004-01-01,2016-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_BD6E4665845CFF658E97,FUND_0120,,,,fund_total,base_fund,,2016-01-01,2028-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_81194F6B7BD6027DF5F6,FUND_0121,,,,fund_total,base_fund,,2016-01-01,2028-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
