lineage_id,target_table,target_record_id,target_field,target_value,provenance_type,source_table,source_record_id,source_document_id,source_anchor,formula_id,synthetic_parameter_set_id,imputation_method,precedence,notes
LIN_DB58FC5639D7AD34C042,benchmark_returns,RET_SPY_19930201,*row,0.0071125790028,DERIVED,benchmark_return_candidates,RET_SPY_19930201,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930201; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_908098F6C64942D3DE0A,benchmark_returns,RET_SPY_19930421,*row,-0.000702496982796,DERIVED,benchmark_return_candidates,RET_SPY_19930421,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930421; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_B37EA3C428321DEF0F7E,benchmark_returns,RET_SPY_19930422,*row,-0.01263964645,DERIVED,benchmark_return_candidates,RET_SPY_19930422,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930422; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_E235953A21FB1247AB83,benchmark_returns,RET_SPY_19930423,*row,-0.00426793601465,DERIVED,benchmark_return_candidates,RET_SPY_19930423,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930423; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_28DCC9D1174ACE9FB099,benchmark_returns,RET_SPY_19930426,*row,-0.00785670708818,DERIVED,benchmark_return_candidates,RET_SPY_19930426,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930426; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_3A91FA1EC5DFB4425994,benchmark_returns,RET_SPY_19930427,*row,0.0107989587266,DERIVED,benchmark_return_candidates,RET_SPY_19930427,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930427; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_32C39F4364C4F762251C,benchmark_returns,RET_SPY_19930428,*row,-0.00213649723759,DERIVED,benchmark_return_candidates,RET_SPY_19930428,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930428; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_040B57A9F575E688EBC9,benchmark_returns,RET_SPY_19930429,*row,0.00428214326243,DERIVED,benchmark_return_candidates,RET_SPY_19930429,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930429; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_9EBBFBDEE40B8E21B287,benchmark_returns,RET_SPY_19930430,*row,0.00142194881298,DERIVED,benchmark_return_candidates,RET_SPY_19930430,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930430; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_F8F05E2A8D2FC740F26B,benchmark_returns,RET_SPY_19930503,*row,0.00638658870439,DERIVED,benchmark_return_candidates,RET_SPY_19930503,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930503; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_06C6C47D9F53B7E35ABE,benchmark_returns,RET_SPY_19930504,*row,0.00352718017747,DERIVED,benchmark_return_candidates,RET_SPY_19930504,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930504; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_952D9D42CAD050D761C1,benchmark_returns,RET_SPY_19930505,*row,0.00281075561897,DERIVED,benchmark_return_candidates,RET_SPY_19930505,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930505; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_4C23F12458DE43D73D8A,benchmark_returns,RET_SPY_19930506,*row,-0.00350446718018,DERIVED,benchmark_return_candidates,RET_SPY_19930506,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930506; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_3FE22591DF4418F4E8A0,benchmark_returns,RET_SPY_19930507,*row,-0.00210937621922,DERIVED,benchmark_return_candidates,RET_SPY_19930507,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930507; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_FF1F7FB8E7C28EFBC661,benchmark_returns,RET_SPY_19930510,*row,0.0021138350927,DERIVED,benchmark_return_candidates,RET_SPY_19930510,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930510; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_4100D28C83311AAC6DAD,benchmark_returns,RET_SPY_19930511,*row,0.00421999470948,DERIVED,benchmark_return_candidates,RET_SPY_19930511,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930511; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_2566E2B7762D427B61B2,benchmark_returns,RET_SPY_19930512,*row,-0.00140126916762,DERIVED,benchmark_return_candidates,RET_SPY_19930512,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930512; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_3E87D49F000C56537955,benchmark_returns,RET_SPY_19930513,*row,-0.0119206882388,DERIVED,benchmark_return_candidates,RET_SPY_19930513,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930513; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_276C10EDB618A0BB9D41,benchmark_returns,RET_SPY_19930514,*row,-0.000709612260683,DERIVED,benchmark_return_candidates,RET_SPY_19930514,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930514; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_ABCEE1CFE3192845E339,benchmark_returns,RET_SPY_19930517,*row,0.00355089449466,DERIVED,benchmark_return_candidates,RET_SPY_19930517,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930517; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_E38FE64CBAF0AA4BED81,benchmark_returns,RET_SPY_19930518,*row,-0.000707994224467,DERIVED,benchmark_return_candidates,RET_SPY_19930518,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930518; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_D50854A03990962404BD,benchmark_returns,RET_SPY_19930519,*row,0.0205381690891,DERIVED,benchmark_return_candidates,RET_SPY_19930519,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930519; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_FE6E8F8E7E7610A6764C,benchmark_returns,RET_SPY_19930520,*row,0.00277603045727,DERIVED,benchmark_return_candidates,RET_SPY_19930520,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930520; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_EB3B58D8AB5CEBCA29A6,benchmark_returns,RET_SPY_19930521,*row,-0.00899643504466,DERIVED,benchmark_return_candidates,RET_SPY_19930521,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930521; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_2E17BBA480A58C57EE51,benchmark_returns,RET_SPY_19930524,*row,0.00419006096814,DERIVED,benchmark_return_candidates,RET_SPY_19930524,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930524; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_BADF539C1EB139187BEC,benchmark_returns,RET_SPY_19930525,*row,0.00208582813873,DERIVED,benchmark_return_candidates,RET_SPY_19930525,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930525; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_F642963FE1EE9451F9D4,benchmark_returns,RET_SPY_19930526,*row,0.0124912942575,DERIVED,benchmark_return_candidates,RET_SPY_19930526,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930526; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_A61E9D59DA02197F7931,benchmark_returns,RET_SPY_19930527,*row,-0.00342707621771,DERIVED,benchmark_return_candidates,RET_SPY_19930527,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930527; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_90256F45AFDFE1046422,benchmark_returns,RET_SPY_19930528,*row,-0.00481408712192,DERIVED,benchmark_return_candidates,RET_SPY_19930528,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930528; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_29785CE7333C603DF3DF,benchmark_returns,RET_SPY_19930601,*row,0.00967535973391,DERIVED,benchmark_return_candidates,RET_SPY_19930601,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930601; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_A19B520CBC244563746A,benchmark_returns,RET_SPY_19930602,*row,-0.0013692406537,DERIVED,benchmark_return_candidates,RET_SPY_19930602,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930602; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_6AD36140303042A57E8C,benchmark_returns,RET_SPY_19930603,*row,-0.00342707621771,DERIVED,benchmark_return_candidates,RET_SPY_19930603,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930603; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_F5FF6DFF788D7CF66CCA,benchmark_returns,RET_SPY_19930604,*row,-0.00343848179217,DERIVED,benchmark_return_candidates,RET_SPY_19930604,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930604; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_F081A530D1519CE3A4D2,benchmark_returns,RET_SPY_19930607,*row,-0.00345080291419,DERIVED,benchmark_return_candidates,RET_SPY_19930607,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930607; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_B096412C9E508752B5CC,benchmark_returns,RET_SPY_19930608,*row,-0.00900220760105,DERIVED,benchmark_return_candidates,RET_SPY_19930608,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930608; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_E98AA56EE9357C600224,benchmark_returns,RET_SPY_19930609,*row,0.00349274185559,DERIVED,benchmark_return_candidates,RET_SPY_19930609,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930609; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_E84895A318470819C4F5,benchmark_returns,RET_SPY_19930610,*row,0.000697962254681,DERIVED,benchmark_return_candidates,RET_SPY_19930610,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930610; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_CF18DE37A4E59C3D59EA,benchmark_returns,RET_SPY_19930611,*row,0.00417501823977,DERIVED,benchmark_return_candidates,RET_SPY_19930611,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930611; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_5BA65F4A1096DF5EDF16,benchmark_returns,RET_SPY_19930614,*row,-0.00138654974823,DERIVED,benchmark_return_candidates,RET_SPY_19930614,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930614; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_3546E0D509F6595E83E8,benchmark_returns,RET_SPY_19930615,*row,-0.00208148651558,DERIVED,benchmark_return_candidates,RET_SPY_19930615,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930615; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_E81FDF3B7A9092F72306,benchmark_returns,RET_SPY_19930616,*row,0.00208582813873,DERIVED,benchmark_return_candidates,RET_SPY_19930616,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930616; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_CE96B76DEABA0C0085AC,benchmark_returns,RET_SPY_19930617,*row,0.00347049778075,DERIVED,benchmark_return_candidates,RET_SPY_19930617,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930617; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_EC9F3BA73449D6E3C68D,benchmark_returns,RET_SPY_19930618,*row,-0.00823499930442,DERIVED,benchmark_return_candidates,RET_SPY_19930618,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930618; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_59D94D49926418283B25,benchmark_returns,RET_SPY_19930621,*row,0.00210621585425,DERIVED,benchmark_return_candidates,RET_SPY_19930621,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930621; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_44E0DA535D43413E4C27,benchmark_returns,RET_SPY_19930622,*row,0.000700724386607,DERIVED,benchmark_return_candidates,RET_SPY_19930622,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930622; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_8B621B10B95AD2ECFB50,benchmark_returns,RET_SPY_19930623,*row,-0.00910357570612,DERIVED,benchmark_return_candidates,RET_SPY_19930623,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930623; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_0E39EB127A0A3B35F594,benchmark_returns,RET_SPY_19930624,*row,0.0134276010413,DERIVED,benchmark_return_candidates,RET_SPY_19930624,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930624; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_41C11E47AC583DA44A6D,benchmark_returns,RET_SPY_19930625,*row,-0.000696692191405,DERIVED,benchmark_return_candidates,RET_SPY_19930625,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930625; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_D2104E913001097D8682,benchmark_returns,RET_SPY_19930628,*row,0.0111644860189,DERIVED,benchmark_return_candidates,RET_SPY_19930628,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930628; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_251CA06AB18648ABD04E,benchmark_returns,RET_SPY_19930629,*row,-0.00483090106129,DERIVED,benchmark_return_candidates,RET_SPY_19930629,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930629; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_68E36FD9991E16E8DA71,benchmark_returns,RET_SPY_19930630,*row,0,DERIVED,benchmark_return_candidates,RET_SPY_19930630,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930630; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_4A9E3549B9BAA60BEC0C,benchmark_returns,RET_SPY_19930701,*row,-0.00277305739252,DERIVED,benchmark_return_candidates,RET_SPY_19930701,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930701; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
