"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_AAD9AC9474FE5ECFC3157DD5","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","9","TABLE","Investment Detail","Investment Detail","Greenfield Acquisition Partners V, L.P.","TVPI","1","fund","Greenfield Acquisition Partners V, L.P.","Real Estate","Opportunistic","","","","","","","","December 31, 2020","","","tvpi","TVPI","1.37","","","","","","Greenfield Acquisition Partners V, L.P. 25,000,000 350,000 189,563 (2.02%) (25.86%) (11.36%) (5.30%) (3.97%) (0.69%) 8.33% 4/4/2008 1.37 0.01 1.37 0.99","actual","","",""
"PAIR_6EC03ED34B6071760DE4106E","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","9","TABLE","Investment Detail","Investment Detail","Greenfield Acquisition Partners V, L.P.","Unfunded","1","fund","Greenfield Acquisition Partners V, L.P.","Real Estate","Opportunistic","","","","","","","","December 31, 2020","","$","unfunded_commitment","Unfunded","350,000","","","","","","Greenfield Acquisition Partners V, L.P. 25,000,000 350,000 189,563 (2.02%) (25.86%) (11.36%) (5.30%) (3.97%) (0.69%) 8.33% 4/4/2008 1.37 0.01 1.37 0.99","actual","","",""
"PAIR_C2FE41ABE84D6AB84183058A","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","9","TABLE","Investment Detail","Investment Detail","Hammes Partners II, L.P.","1 Year","1","fund","Hammes Partners II, L.P.","Real Estate","Value Add","","","","","","","","December 31, 2020","1 Year","","return","Net Time Weighted Returns","48.06%","%","","","","","Hammes Partners II, L.P. 50,000,000 3,071,131 5,175,249 36.75% 48.06% 40.13% 27.31% N/A 26.72% 23.86% 7/16/2015 1.67 0.10 1.58 1.09","actual","","",""
"PAIR_5FBEA188C3A127EB62DC4D1B","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","9","TABLE","Investment Detail","Investment Detail","Hammes Partners II, L.P.","3 Year","1","fund","Hammes Partners II, L.P.","Real Estate","Value Add","","","","","","","","December 31, 2020","3 Year","","return","Net Time Weighted Returns","40.13%","%","","","","","Hammes Partners II, L.P. 50,000,000 3,071,131 5,175,249 36.75% 48.06% 40.13% 27.31% N/A 26.72% 23.86% 7/16/2015 1.67 0.10 1.58 1.09","actual","","",""
"PAIR_7BEF1F47D865D83E7DFA2D2A","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","9","TABLE","Investment Detail","Investment Detail","Hammes Partners II, L.P.","5 Year","1","fund","Hammes Partners II, L.P.","Real Estate","Value Add","","","","","","","","December 31, 2020","5 Year","","return","Net Time Weighted Returns","27.31%","%","","","","","Hammes Partners II, L.P. 50,000,000 3,071,131 5,175,249 36.75% 48.06% 40.13% 27.31% N/A 26.72% 23.86% 7/16/2015 1.67 0.10 1.58 1.09","actual","","",""
"PAIR_3C1B48A118D010486913C007","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","9","TABLE","Investment Detail","Investment Detail","Hammes Partners II, L.P.","Commitment","1","fund","Hammes Partners II, L.P.","Real Estate","Value Add","","","","","","","","December 31, 2020","","$","commitment","Commitment","50,000,000","","","","","","Hammes Partners II, L.P. 50,000,000 3,071,131 5,175,249 36.75% 48.06% 40.13% 27.31% N/A 26.72% 23.86% 7/16/2015 1.67 0.10 1.58 1.09","actual","","",""
"PAIR_0F3761F05395577E465F87EE","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","9","TABLE","Investment Detail","Investment Detail","Hammes Partners II, L.P.","DPI","1","fund","Hammes Partners II, L.P.","Real Estate","Value Add","","","","","","","","December 31, 2020","","","dpi","DPI","1.58","","","","","","Hammes Partners II, L.P. 50,000,000 3,071,131 5,175,249 36.75% 48.06% 40.13% 27.31% N/A 26.72% 23.86% 7/16/2015 1.67 0.10 1.58 1.09","actual","","",""
"PAIR_A2ABF69976603497CE9FD3E5","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","9","TABLE","Investment Detail","Investment Detail","Hammes Partners II, L.P.","Market Value","1","fund","Hammes Partners II, L.P.","Real Estate","Value Add","","","","","","","","December 31, 2020","","$","nav","Market Value","5,175,249","","","","","","Hammes Partners II, L.P. 50,000,000 3,071,131 5,175,249 36.75% 48.06% 40.13% 27.31% N/A 26.72% 23.86% 7/16/2015 1.67 0.10 1.58 1.09","actual","","",""
"PAIR_7B08BA87D2A5B85658C3393F","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. PIC is paid_in_capital, never moic: the disambiguation table names the printed label PIC explicitly. The page prints it under a Multiples banner, which is why one lane typed it a multiple. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","9","TABLE","Investment Detail","Investment Detail","Hammes Partners II, L.P.","PIC","1","fund","Hammes Partners II, L.P.","Real Estate","Value Add","","","","","","","","December 31, 2020","","","paid_in_capital","PIC","1.09","","","","","","Hammes Partners II, L.P. 50,000,000 3,071,131 5,175,249 36.75% 48.06% 40.13% 27.31% N/A 26.72% 23.86% 7/16/2015 1.67 0.10 1.58 1.09","actual","","",""
"PAIR_A0E01566E746AE21882595E9","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","9","TABLE","Investment Detail","Investment Detail","Hammes Partners II, L.P.","Qtr","1","fund","Hammes Partners II, L.P.","Real Estate","Value Add","","","","","","","","December 31, 2020","Qtr","","return","Net Time Weighted Returns","36.75%","%","","","","","Hammes Partners II, L.P. 50,000,000 3,071,131 5,175,249 36.75% 48.06% 40.13% 27.31% N/A 26.72% 23.86% 7/16/2015 1.67 0.10 1.58 1.09","actual","","",""
"PAIR_3A7E5F2DF9124D2C784C652D","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","9","TABLE","Investment Detail","Investment Detail","Hammes Partners II, L.P.","RVPI","1","fund","Hammes Partners II, L.P.","Real Estate","Value Add","","","","","","","","December 31, 2020","","","rvpi","RVPI","0.10","","","","","","Hammes Partners II, L.P. 50,000,000 3,071,131 5,175,249 36.75% 48.06% 40.13% 27.31% N/A 26.72% 23.86% 7/16/2015 1.67 0.10 1.58 1.09","actual","","",""
"PAIR_72281FDF6EEFAFBAFF8A7F95","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","9","TABLE","Investment Detail","Investment Detail","Hammes Partners II, L.P.","Since Inception","1","fund","Hammes Partners II, L.P.","Real Estate","Value Add","","","","","","","","December 31, 2020","Since Inception","","return","Net Time Weighted Returns","26.72%","%","","","","","Hammes Partners II, L.P. 50,000,000 3,071,131 5,175,249 36.75% 48.06% 40.13% 27.31% N/A 26.72% 23.86% 7/16/2015 1.67 0.10 1.58 1.09","actual","","",""
