"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_D042BBFA6B10A491902B3093","MERGE","the ten-year allocation table prints no title of its own, so source_table is UNTITLED_TABLE_1; A applied the adjacent donut's title to both structures and B used three different section and table strings for one table on one page. source_section takes the printed running heading, which A left blank. metric_name Allocation (B); A's Fair Value Allocation is not printed anywhere. Total portfolio is the fund aggregate, so subject_type portfolio. Values keep the printed % on the 2012 column with the gap closed (A).","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Private equity","2017","1","asset_class","Private equity","","","","","","","","","","December 31, 2017","","","actual_allocation","Allocation","10.7","%","","","","","Private equity 11.3 11.0 11.8 11.9 11.3 10.7 11.7 11.3 11.5 13.1","actual","","",""
"PAIR_F9D501B3E6C630E08FACCFE4","MERGE","the ten-year allocation table prints no title of its own, so source_table is UNTITLED_TABLE_1; A applied the adjacent donut's title to both structures and B used three different section and table strings for one table on one page. source_section takes the printed running heading, which A left blank. metric_name Allocation (B); A's Fair Value Allocation is not printed anywhere. Total portfolio is the fund aggregate, so subject_type portfolio. Values keep the printed % on the 2012 column with the gap closed (A).","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Private equity","2018","1","asset_class","Private equity","","","","","","","","","","December 31, 2018","","","actual_allocation","Allocation","11.7","%","","","","","Private equity 11.3 11.0 11.8 11.9 11.3 10.7 11.7 11.3 11.5 13.1","actual","","",""
"PAIR_DFDD4D399A374D43ACA29D74","MERGE","the ten-year allocation table prints no title of its own, so source_table is UNTITLED_TABLE_1; A applied the adjacent donut's title to both structures and B used three different section and table strings for one table on one page. source_section takes the printed running heading, which A left blank. metric_name Allocation (B); A's Fair Value Allocation is not printed anywhere. Total portfolio is the fund aggregate, so subject_type portfolio. Values keep the printed % on the 2012 column with the gap closed (A).","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Private equity","2019","1","asset_class","Private equity","","","","","","","","","","December 31, 2019","","","actual_allocation","Allocation","11.3","%","","","","","Private equity 11.3 11.0 11.8 11.9 11.3 10.7 11.7 11.3 11.5 13.1","actual","","",""
"PAIR_00518302D2FDFCCC0375D138","MERGE","the ten-year allocation table prints no title of its own, so source_table is UNTITLED_TABLE_1; A applied the adjacent donut's title to both structures and B used three different section and table strings for one table on one page. source_section takes the printed running heading, which A left blank. metric_name Allocation (B); A's Fair Value Allocation is not printed anywhere. Total portfolio is the fund aggregate, so subject_type portfolio. Values keep the printed % on the 2012 column with the gap closed (A).","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Private equity","2020","1","asset_class","Private equity","","","","","","","","","","December 31, 2020","","","actual_allocation","Allocation","11.5","%","","","","","Private equity 11.3 11.0 11.8 11.9 11.3 10.7 11.7 11.3 11.5 13.1","actual","","",""
"PAIR_E5E186C0F0534206D5A707CB","MERGE","the ten-year allocation table prints no title of its own, so source_table is UNTITLED_TABLE_1; A applied the adjacent donut's title to both structures and B used three different section and table strings for one table on one page. source_section takes the printed running heading, which A left blank. metric_name Allocation (B); A's Fair Value Allocation is not printed anywhere. Total portfolio is the fund aggregate, so subject_type portfolio. Values keep the printed % on the 2012 column with the gap closed (A).","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Private equity","2021","1","asset_class","Private equity","","","","","","","","","","December 31, 2021","","","actual_allocation","Allocation","13.1","%","","","","","Private equity 11.3 11.0 11.8 11.9 11.3 10.7 11.7 11.3 11.5 13.1","actual","","",""
"PAIR_BC47600F3B88C1CAC52D970B","MERGE","the sentence reports the allocation of assets as reported to the board, a different basis from the donut's fair-value percentages and a different set of numbers, so metric_name Board-Reported Allocation (A) preserves a distinction B's bare Allocation loses. The block is narrative with no printed table, so source_table falls back to the section heading; B's Investment Policy Asset Allocation is not printed. Quote is B's full printed sentence; A cited a fragment.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","NARRATIVE","Defined Benefit Investments (Continued)","Defined Benefit Investments (Continued)","Private equity","Board-Reported Allocation","1","asset_class","Private equity","","","","","","","","","","December 31, 2021","","","actual_allocation","Board-Reported Allocation","13.2%","%","","","","","board are as follows: Equity securities 37.5%, Debt securities 18.6%, Absolute return 15.7%, Private equity 13.2% and Real assets 15.0%.","actual","","",""
"PAIR_FAC5C373C4B75A88EB4F8082","MERGE","the donut is a separate structure from the untitled ten-year table beneath it, so source_table is its own printed title and source_column_label is blank, the figure having no columns; B invented Current Allocation. Its rows are asset classes under one measure, so metric_name takes the figure's own printed title. source_section takes the printed running heading, which A left blank.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","FIGURE","Defined Benefit Investments (Continued)","Defined Benefit Systems Investments at Fair Value","Real Assets","","1","asset_class","Real Assets","","","","","","","","","","December 31, 2021","","","actual_allocation","Defined Benefit Systems Investments at Fair Value","15.26%","%","","","","","2 Real Assets 15.26% 5 Debt Securities 11.98%","actual","","",""
"PAIR_8DED7512983ED880681974CA","MERGE","the ten-year allocation table prints no title of its own, so source_table is UNTITLED_TABLE_1; A applied the adjacent donut's title to both structures and B used three different section and table strings for one table on one page. source_section takes the printed running heading, which A left blank. metric_name Allocation (B); A's Fair Value Allocation is not printed anywhere. Total portfolio is the fund aggregate, so subject_type portfolio. Values keep the printed % on the 2012 column with the gap closed (A).","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Real assets","2012","1","asset_class","Real assets","","","","","","","","","","December 31, 2012","","","actual_allocation","Allocation","13.5","%","","","","","Real assets 13.5 12.2 14.0 14.9 14.7 14.8 16.6 13.9 13.3 15.3","actual","","",""
"PAIR_1B8B3CF57458F04813C7D35B","MERGE","the ten-year allocation table prints no title of its own, so source_table is UNTITLED_TABLE_1; A applied the adjacent donut's title to both structures and B used three different section and table strings for one table on one page. source_section takes the printed running heading, which A left blank. metric_name Allocation (B); A's Fair Value Allocation is not printed anywhere. Total portfolio is the fund aggregate, so subject_type portfolio. Values keep the printed % on the 2012 column with the gap closed (A).","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Real assets","2013","1","asset_class","Real assets","","","","","","","","","","December 31, 2013","","","actual_allocation","Allocation","12.2","%","","","","","Real assets 13.5 12.2 14.0 14.9 14.7 14.8 16.6 13.9 13.3 15.3","actual","","",""
"PAIR_F7B5B428AAE4DAE81DBFDE96","MERGE","the ten-year allocation table prints no title of its own, so source_table is UNTITLED_TABLE_1; A applied the adjacent donut's title to both structures and B used three different section and table strings for one table on one page. source_section takes the printed running heading, which A left blank. metric_name Allocation (B); A's Fair Value Allocation is not printed anywhere. Total portfolio is the fund aggregate, so subject_type portfolio. Values keep the printed % on the 2012 column with the gap closed (A).","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Real assets","2014","1","asset_class","Real assets","","","","","","","","","","December 31, 2014","","","actual_allocation","Allocation","14.0","%","","","","","Real assets 13.5 12.2 14.0 14.9 14.7 14.8 16.6 13.9 13.3 15.3","actual","","",""
"PAIR_E375D785A1D47613BCF06D0A","MERGE","the ten-year allocation table prints no title of its own, so source_table is UNTITLED_TABLE_1; A applied the adjacent donut's title to both structures and B used three different section and table strings for one table on one page. source_section takes the printed running heading, which A left blank. metric_name Allocation (B); A's Fair Value Allocation is not printed anywhere. Total portfolio is the fund aggregate, so subject_type portfolio. Values keep the printed % on the 2012 column with the gap closed (A).","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Real assets","2015","1","asset_class","Real assets","","","","","","","","","","December 31, 2015","","","actual_allocation","Allocation","14.9","%","","","","","Real assets 13.5 12.2 14.0 14.9 14.7 14.8 16.6 13.9 13.3 15.3","actual","","",""
